token,token_en,pmi_label,lexicon_sign,contexts,llm_prompt
@teachers,@teachers,positive,0,"[""@RMajongwe @teachers_young @ProgressiveOf @vodlozaomhle @MachenjeraP @ARTUZ_teachers @zimta01 @MutasaPeter #ZIMTA is saying zviri bho zvakad …"", ""@Vengeance334952 @RMajongwe @JulietMbowa @MachenjeraP @ProgressiveOf @takavafira1967 @ARTUZ_teachers @ArtuzMasvingo @zimta01 @FozeuT @teache …"", ""@Vengeance334952 @RMajongwe @JulietMbowa @MachenjeraP @ProgressiveOf @takavafira1967 @ARTUZ_teachers @ArtuzMasvingo @zimta01 @FozeuT @teache …""]","You are helping annotate a multilingual sentiment lexicon.
Word: @teachers
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): positive.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
@teemadzika,@temadzika,positive,0,"[""@MALUVAMALVERN @teemadzika @Kedakellah @Arniek25Aarnold Ha ma doctor arikurova vanhu Mari havo"", ""@MALUVAMALVERN @teemadzika @Kedakellah @Arniek25Aarnold Ha ma doctor arikurova vanhu Mari havo"", ""@teemadzika @kingdro_ching Iwewe imbonyarara kusvika wabheja 20.""]","You are helping annotate a multilingual sentiment lexicon.
Word: @teemadzika
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): positive.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
@thaslickpastor,@thaslickpastor,neutral,0,"[""@thaslickpastor Chese chine vana vevhu tinoona https://t.co/6rauhv22oM"", ""@Huggo_07 @thaslickpastor Havasi mantuckshop e ecocash kaha aaya"", ""@Huggo_07 @thaslickpastor Havasi mantuckshop e ecocash kaha aaya""]","You are helping annotate a multilingual sentiment lexicon.
Word: @thaslickpastor
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): neutral.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
@theavengerzwl,@theavengerzwl,neutral,0,"[""@Chris79016670 @theavengerZWL Hahaha wakudhipisa mfesi wangu uyu"", ""@rtmuzora @theavengerZWL @ShuffolE @loftyfreshpro @penzura_wacho @musoro_bhangu_ @iam_missJ_mimmz @t_kachidza @uncleflo_ @hatiperi_wacho @It …"", ""@rtmuzora @theavengerZWL @ShuffolE @loftyfreshpro @penzura_wacho @musoro_bhangu_ @iam_missJ_mimmz @t_kachidza @uncleflo_ @hatiperi_wacho @It …""]","You are helping annotate a multilingual sentiment lexicon.
Word: @theavengerzwl
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): neutral.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
@therealbigtee1,@therealbigtee1,neutral,0,"[""@Therealbigtee1 @spiffy220 @Dandepartners But Big Tee murikuregerera vanhu"", ""@Therealbigtee1 @spiffy220 @Dandepartners But Big Tee murikuregerera vanhu"", ""@Therealbigtee1 @spiffy220 @Dandepartners But Big Tee murikuregerera vanhu""]","You are helping annotate a multilingual sentiment lexicon.
Word: @therealbigtee1
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): neutral.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
@tichafatmudzana,@chaafatology,negative,0,"[""@TichafaTmudzana @NdoroSoul @LynneStactia Brain 🧠 hamuna baba"", ""@TichafaTmudzana @NdoroSoul @LynneStactia Brain 🧠 hamuna baba"", ""@TichafaTmudzana @TariroHungwe2 @drjaytee87 @edmnangagwa ndozvionesa hudofo""]","You are helping annotate a multilingual sentiment lexicon.
Word: @tichafatmudzana
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): negative.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
@tinashechirape,@stinachchipe,positive,0,"[""@tinashechirape But why kuti Chitungwiza"", ""@tinashechirape Mota imota baba"", ""@tinashechirape Mota imota baba""]","You are helping annotate a multilingual sentiment lexicon.
Word: @tinashechirape
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): positive.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
@tinei2010,@Tinei2010,neutral,0,"[""@mdc263 @Tinei2010 @DMwonzora Vanhu vese avo Havana kupusa they will never vote Dougie they will vote Nero coz he is e one who can competiti …"", ""@mdc263 @Tinei2010 @DMwonzora Vanhu vese avo Havana kupusa they will never vote Dougie they will vote Nero coz he is e one who can competiti …"", ""@mdc263 @Tinei2010 @DMwonzora Vanhu vese avo Havana kupusa they will never vote Dougie they will vote Nero coz he is e one who can competiti …""]","You are helping annotate a multilingual sentiment lexicon.
Word: @tinei2010
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): neutral.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
@tinotendaphile2,@ we have augeepho2,neutral,0,"[""@TinotendaPhile2 Dai hurumende yapa vanhu mabasa"", ""@TinotendaPhile2 Dai hurumende yapa vanhu mabasa"", ""@TinotendaPhile2 Dai hurumende yapa vanhu mabasa""]","You are helping annotate a multilingual sentiment lexicon.
Word: @tinotendaphile2
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): neutral.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
@tirimusango,@Vivobu,negative,0,"[""@Zim_Vision2030 @advocatemahere @gundwenation @Charega1 @tdchisango @tirimusango_10 @Tinoedzazvimwe1 @MulakazuvaL Nhai...ndivo vanhu vaikwat …"", ""@tirimusango_10 @edmnangagwa Ndatotya kuseka ndikati rega ndicheme coz hey musazodaro pakazara vanhu pano"", ""@Zim_Vision2030 @advocatemahere @gundwenation @Charega1 @tdchisango @tirimusango_10 @Tinoedzazvimwe1 @MulakazuvaL Nhai...ndivo vanhu vaikwat …""]","You are helping annotate a multilingual sentiment lexicon.
Word: @tirimusango
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): negative.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
@tonde,@tonde,neutral,0,"[""@ShamisoAnitah @tonde_tonderai Hauna kudya Cerevita here"", ""@ShamisoAnitah @tonde_tonderai Hauna kudya Cerevita here"", ""@ShamisoAnitah @tonde_tonderai Hauna kudya Cerevita here""]","You are helping annotate a multilingual sentiment lexicon.
Word: @tonde
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): neutral.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
@vagudo11,@vagudo11,positive,0,"[""@VaGudo11 @Chirasha86 @nickmangwana Because anenge atengesa huku kunobhadhara kwaDoctor."", ""@VaGudo11 @MekeTitus @MachipisaPamela @NewsHawksLive At least Chamisa anoona uyezve haana ropa rake."", ""@VaGudo11 @Chirasha86 @nickmangwana Because anenge atengesa huku kunobhadhara kwaDoctor.""]","You are helping annotate a multilingual sentiment lexicon.
Word: @vagudo11
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): positive.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
@villageman263,@villageman263,neutral,0,"[""@servicchief @villageman263 Zvinoshamisa...\r\nVanhu vari kutotenga as we speak wangu...\r\n\r\nHoly mari ne R Peels..\r\n\r\nMutsvene anozikanwa"", ""@villageman263 Musika wavo wavanotarirwa uri basa yekukura here? Even Beyoncé manid kuita vanhu 15 paGrowth point"", ""@servicchief @villageman263 Zvinoshamisa...\r\nVanhu vari kutotenga as we speak wangu...\r\n\r\nHoly mari ne R Peels..\r\n\r\nMutsvene anozikanwa""]","You are helping annotate a multilingual sentiment lexicon.
Word: @villageman263
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): neutral.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
@wezhex,@wezhex,negative,0,"[""@_vpart @wezhex Baba vako vakawona support yauri kuisa pana Shadaya... vanoperwa he will need Tinashe Mugabe.. be your own man...tsvaga basa"", ""@_vpart @wezhex Baba vako vakawona support yauri kuisa pana Shadaya... vanoperwa he will need Tinashe Mugabe.. be your own man...tsvaga basa"", ""@_vpart @wezhex Ahhhh iwe ukatora energy yauri kuisa mune zva Shadaya izvi, ukaishandisa unomisa chinhu chikuru muhupenyu""]","You are helping annotate a multilingual sentiment lexicon.
Word: @wezhex
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): negative.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
@whatsup,@whatsup,neutral,0,"[""@whatsup_Rue @antomukuwa Akamaona ese uyu"", ""@whatsup_Rue @antomukuwa Akamaona ese uyu"", ""@whatsup_Rue @antomukuwa Akamaona ese uyu""]","You are helping annotate a multilingual sentiment lexicon.
Word: @whatsup
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): neutral.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
@yellowzimbabwe,@yellowzimbabwe,negative,0,"[""@MulakazuvaL @Kidoeshomedecor @MKasamba1 @GromykoMkoma @AmbProf_Charity @VNgwena1 @YELLOWZIMBABWE Kupembere nhema,zvakafanana nekupemberera  …"", ""@MulakazuvaL @MKasamba1 @GromykoMkoma @AmbProf_Charity @VNgwena1 @YELLOWZIMBABWE Nhema idzo\r\nKufadza Zanu nenhema vangani vanotengesa mumagu …"", ""@MulakazuvaL @Giditongo @MKasamba1 @GromykoMkoma @AmbProf_Charity @VNgwena1 @YELLOWZIMBABWE Citizens will never vote for Buildings but for r …""]","You are helping annotate a multilingual sentiment lexicon.
Word: @yellowzimbabwe
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): negative.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
@zimta01,@zimta01,positive,0,"[""@RMajongwe @teachers_young @ProgressiveOf @vodlozaomhle @MachenjeraP @ARTUZ_teachers @zimta01 @MutasaPeter #ZIMTA is saying zviri bho zvakad …"", ""@Vengeance334952 @RMajongwe @JulietMbowa @MachenjeraP @ProgressiveOf @takavafira1967 @ARTUZ_teachers @ArtuzMasvingo @zimta01 @FozeuT @teache …"", ""@Vengeance334952 @RMajongwe @JulietMbowa @MachenjeraP @ProgressiveOf @takavafira1967 @ARTUZ_teachers @ArtuzMasvingo @zimta01 @FozeuT @teache …""]","You are helping annotate a multilingual sentiment lexicon.
Word: @zimta01
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): positive.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
@zse,@Zse,positive,0,"[""@kuziva @kudzie_sharara @ZSE_ZW Not yet. \r\n\r\nInogona kusvika ku 2 cents."", ""@tcnemaungwe @ZSE_ZW Hatisikumira baba https://t.co/oXnAJNeQYz"", ""@kudzie_sharara @Marketsindaba @BusinessWeeklyZ @SECZIM @ZSE_ZW @POSBZimbabwe @FirstCapitalZim @HotplateGrillh1 @rank @milano @DeltaCorpZim  …""]","You are helping annotate a multilingual sentiment lexicon.
Word: @zse
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): positive.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
@zwolugazwothed,@zwolugazwothed,neutral,0,"[""@ZwolugazwotheD @AdvoBarryRoux Namatatirai mwana uyu"", ""@ZwolugazwotheD @NkoscoDuprie @AdvoBarryRoux Manje spinach haina maziso, arikuita sei mwana uyu🙆🏽‍♂️"", ""@ZwolugazwotheD @AdvoBarryRoux Namatatirai mwana uyu""]","You are helping annotate a multilingual sentiment lexicon.
Word: @zwolugazwothed
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): neutral.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
abuser,abuser,negative,0,"[""@AshleyFadzo Soulmate😭😭😭 vanhu ivavo vakandi abuser"", ""@xumbercymbotie Iyi ndiyo type ino abuser vana iyi"", ""@xumbercymbotie Iyi ndiyo type ino abuser vana iyi""]","You are helping annotate a multilingual sentiment lexicon.
Word: abuser
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): negative.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
achahwina,will win,positive,0,"[""Mhoro uye tinotumira! Izuva 3 re #ZimDomesticT10 paHarare Sports Club. Shumba inotora Takashinga Patriots 2\r\n\r\nNdiani achahwina uyu? 🤔\r\n\r\nKu …"", ""@wode_maya Apa Winky D achahwina nekuti zvinyoro zvikaita winky D but in terms of Numbers of Followers, views on YouTube or streams on music …"", ""Kuuya kudzimba!\r\n\r\nMutambo wekupedzisira weZim Cyber-City Domestic T10 pakati peGreat Zimbabwe Patriots neHarare Kings.\r\n\r\nNdiani achahwina  …""]","You are helping annotate a multilingual sentiment lexicon.
Word: achahwina
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): positive.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
acharamba,will remain,positive,0,"[""@dtmudhlanadzo @hatiperi_wacho @wode_maya Zvekusabudisa masongs kwake hazvinei nekugona or kusagona kwake. Zvinorevei kuva 'Muimbi'? Hauvhai …"", ""@dtmudhlanadzo @hatiperi_wacho @wode_maya Zvekusabudisa masongs kwake hazvinei nekugona or kusagona kwake. Zvinorevei kuva 'Muimbi'? Hauvhai …"", ""@dtmudhlanadzo @hatiperi_wacho @wode_maya Zvekusabudisa masongs kwake hazvinei nekugona or kusagona kwake. Zvinorevei kuva 'Muimbi'? Hauvhai …""]","You are helping annotate a multilingual sentiment lexicon.
Word: acharamba
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): positive.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
achitadza,sinning,negative,0,"[""@we_are_0ne1 @Am_Blujay Hayas Ndakanda mapfumo pasi, ruremekedzo rwakakwana kumukomana. Tarisa uyu Siyinqaba achitadza kubvunza zvimwe wakan …"", ""Kana achitadza yemusoro ngakupe yehura at least uve uchikwenya growth"", ""@we_are_0ne1 @Am_Blujay Hayas Ndakanda mapfumo pasi, ruremekedzo rwakakwana kumukomana. Tarisa uyu Siyinqaba achitadza kubvunza zvimwe wakan …""]","You are helping annotate a multilingual sentiment lexicon.
Word: achitadza
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): negative.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
adeepisa,adepisa,negative,0,"[""@roykuchy Haaa iwe mwana adeepisa hake aah aah aah 😂😂😂😂😂😂😂"", ""@DonKingXI1 @magumbo_wacho Adeepisa mface uyu amana...kuti tetitori nezvibhorani kumababy uku"", ""@DonKingXI1 @magumbo_wacho Adeepisa mface uyu amana...kuti tetitori nezvibhorani kumababy uku""]","You are helping annotate a multilingual sentiment lexicon.
Word: adeepisa
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): negative.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
adzingwa,is dismissed,neutral,0,"[""@hatiperi_wacho Apa hanzi akangozvitanga after adzingwa basa.\r\nMamwe ma basa angori mariva atinenge tichiteyera toga tozoona tasvika pakufa  …"", ""@hatiperi_wacho Apa hanzi akangozvitanga after adzingwa basa.\r\nMamwe ma basa angori mariva atinenge tichiteyera toga tozoona tasvika pakufa  …"", ""@hatiperi_wacho Apa hanzi akangozvitanga after adzingwa basa.\r\nMamwe ma basa angori mariva atinenge tichiteyera toga tozoona tasvika pakufa  …""]","You are helping annotate a multilingual sentiment lexicon.
Word: adzingwa
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): neutral.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
agadzirise,correct,negative,0,"[""@cde_shef @mandungwani @advocatemahere @CCCZimbabwe @Susan_Mutami @JobSikhala1 @Tinoedza 1 What's partisan pamunhu ari kumurume raping a min …"", ""@cde_shef @mandungwani @advocatemahere @CCCZimbabwe @Susan_Mutami @JobSikhala1 @Tinoedza 1 What's partisan pamunhu ari kumurume raping a min …"", ""@cde_shef @mandungwani @advocatemahere @CCCZimbabwe @Susan_Mutami @JobSikhala1 @Tinoedza 1 What's partisan pamunhu ari kumurume raping a min …""]","You are helping annotate a multilingual sentiment lexicon.
Word: agadzirise
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): negative.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
